danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.536,0.707,4,-6.076,1,0.0336,0.0697,0.0,0.0842,0.321,131.962,audio_features,6N5xh0tYYLTQRiCCaNbAUt,spotify:track:6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/tracks/6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/audio-analysis/6N5xh0tYYLTQRiCCaNbAUt,249480,4
0.502,0.594,11,-5.031,1,0.0365,0.0256,0.0,0.0834,0.349,153.692,audio_features,5AezhHjX3R1bmxcAEgrFpS,spotify:track:5AezhHjX3R1bmxcAEgrFpS,https://api.spotify.com/v1/tracks/5AezhHjX3R1bmxcAEgrFpS,https://api.spotify.com/v1/audio-analysis/5AezhHjX3R1bmxcAEgrFpS,194973,5
0.565,0.245,5,-9.132,1,0.0262,0.781,0.0,0.0998,0.307,75.055,audio_features,5CRVwXGikmqzoRO6q7FeAg,spotify:track:5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/tracks/5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/audio-analysis/5CRVwXGikmqzoRO6q7FeAg,230320,4
0.634,0.565,0,-5.179,1,0.0242,0.0773,2.12e-05,0.168,0.541,145.001,audio_features,2UFOh8iMQ2DON7sl3lqGJH,spotify:track:2UFOh8iMQ2DON7sl3lqGJH,https://api.spotify.com/v1/tracks/2UFOh8iMQ2DON7sl3lqGJH,https://api.spotify.com/v1/audio-analysis/2UFOh8iMQ2DON7sl3lqGJH,192160,4
0.578,0.779,4,-1.829,0,0.0513,0.0374,0.0,0.385,0.587,164.149,audio_features,7rdP71W8x4UbJ0KAKBACbo,spotify:track:7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/tracks/7rdP71W8x4UbJ0KAKBACbo,https://api.spotify.com/v1/audio-analysis/7rdP71W8x4UbJ0KAKBACbo,213440,3
0.64,0.681,6,-5.362,1,0.0334,0.0438,0.0,0.166,0.676,118.069,audio_features,5dONhl6aXFuN86UBdayF6W,spotify:track:5dONhl6aXFuN86UBdayF6W,https://api.spotify.com/v1/tracks/5dONhl6aXFuN86UBdayF6W,https://api.spotify.com/v1/audio-analysis/5dONhl6aXFuN86UBdayF6W,177973,4
0.676,0.873,0,-4.348,0,0.0462,0.149,0.0,0.0593,0.879,123.966,audio_features,0iSWAT0EL8TwmzcgBjKMh6,spotify:track:0iSWAT0EL8TwmzcgBjKMh6,https://api.spotify.com/v1/tracks/0iSWAT0EL8TwmzcgBjKMh6,https://api.spotify.com/v1/audio-analysis/0iSWAT0EL8TwmzcgBjKMh6,200533,4
0.547,0.657,1,-4.787,1,0.0332,0.0928,0.0,0.119,0.36,133.189,audio_features,1ZWLWVqeEMWMKTlteS0yLH,spotify:track:1ZWLWVqeEMWMKTlteS0yLH,https://api.spotify.com/v1/tracks/1ZWLWVqeEMWMKTlteS0yLH,https://api.spotify.com/v1/audio-analysis/1ZWLWVqeEMWMKTlteS0yLH,196933,4
0.714,0.443,5,-7.638,1,0.0256,0.779,0.000109,0.144,0.463,106.04,audio_features,608R6FvRtAqf2dvgKMzebP,spotify:track:608R6FvRtAqf2dvgKMzebP,https://api.spotify.com/v1/tracks/608R6FvRtAqf2dvgKMzebP,https://api.spotify.com/v1/audio-analysis/608R6FvRtAqf2dvgKMzebP,179013,4
0.655,0.697,11,-4.421,1,0.0493,0.0359,0.0,0.0646,0.802,86.704,audio_features,0HMjXBAZmSYOTTi33WpMso,spotify:track:0HMjXBAZmSYOTTi33WpMso,https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso,https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso,187427,4
0.557,0.902,4,-5.143,1,0.0449,9.17e-05,0.0,0.0888,0.96,145.917,audio_features,2Xcvt8NRLw0xbB3ClfW8MI,spotify:track:2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/tracks/2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/audio-analysis/2Xcvt8NRLw0xbB3ClfW8MI,175013,4
0.687,0.447,8,-6.586,1,0.0486,0.0842,0.0,0.0878,0.5,114.577,audio_features,1ZycJRpLOazlLcoFGxGROO,spotify:track:1ZycJRpLOazlLcoFGxGROO,https://api.spotify.com/v1/tracks/1ZycJRpLOazlLcoFGxGROO,https://api.spotify.com/v1/audio-analysis/1ZycJRpLOazlLcoFGxGROO,202640,4
0.626,0.818,5,-4.243,1,0.057,0.114,0.0,0.0504,0.527,123.453,audio_features,4hJfmMjy3wFIOknfYwhouY,spotify:track:4hJfmMjy3wFIOknfYwhouY,https://api.spotify.com/v1/tracks/4hJfmMjy3wFIOknfYwhouY,https://api.spotify.com/v1/audio-analysis/4hJfmMjy3wFIOknfYwhouY,241533,4
0.585,0.526,3,-4.905,1,0.0308,0.227,0.0,0.0963,0.488,141.837,audio_features,5omYVLodGmaxnhua99xIE8,spotify:track:5omYVLodGmaxnhua99xIE8,https://api.spotify.com/v1/tracks/5omYVLodGmaxnhua99xIE8,https://api.spotify.com/v1/audio-analysis/5omYVLodGmaxnhua99xIE8,209040,4
0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,audio_features,3jZomvOBa5qfTo5HkqI1p5,spotify:track:3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/tracks/3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/audio-analysis/3jZomvOBa5qfTo5HkqI1p5,157293,4
0.653,0.754,5,-6.811,1,0.0408,0.000413,0.00172,0.106,0.16,128.022,audio_features,0YUfZOrsYOvXTpB9E4emM8,spotify:track:0YUfZOrsYOvXTpB9E4emM8,https://api.spotify.com/v1/tracks/0YUfZOrsYOvXTpB9E4emM8,https://api.spotify.com/v1/audio-analysis/0YUfZOrsYOvXTpB9E4emM8,187307,4
0.569,0.789,0,-3.902,1,0.046,0.00042,0.801,0.0551,0.443,162.01,audio_features,26uCgl7nUyXQsqgfuTsEAs,spotify:track:26uCgl7nUyXQsqgfuTsEAs,https://api.spotify.com/v1/tracks/26uCgl7nUyXQsqgfuTsEAs,https://api.spotify.com/v1/audio-analysis/26uCgl7nUyXQsqgfuTsEAs,157000,4
0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813,4
0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,audio_features,4j6kId9QIqhoXvqHKgSKa0,spotify:track:4j6kId9QIqhoXvqHKgSKa0,https://api.spotify.com/v1/tracks/4j6kId9QIqhoXvqHKgSKa0,https://api.spotify.com/v1/audio-analysis/4j6kId9QIqhoXvqHKgSKa0,191959,4
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,audio_features,51Zw1cKDgkad0CXv23HCMU,spotify:track:51Zw1cKDgkad0CXv23HCMU,https://api.spotify.com/v1/tracks/51Zw1cKDgkad0CXv23HCMU,https://api.spotify.com/v1/audio-analysis/51Zw1cKDgkad0CXv23HCMU,164533,3
0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,audio_features,3i058E8uxTsYqJ5NWZzqSj,spotify:track:3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/tracks/3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/audio-analysis/3i058E8uxTsYqJ5NWZzqSj,202183,4
0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,audio_features,6uvh0In7u1Xn4HgxOfAn8O,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/tracks/6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/audio-analysis/6uvh0In7u1Xn4HgxOfAn8O,245964,4
0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,audio_features,35TyJIMR3xRouUuo2sjS6v,spotify:track:35TyJIMR3xRouUuo2sjS6v,https://api.spotify.com/v1/tracks/35TyJIMR3xRouUuo2sjS6v,https://api.spotify.com/v1/audio-analysis/35TyJIMR3xRouUuo2sjS6v,243508,4
0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,audio_features,69w5X6uTrOaWM32IetSzvO,spotify:track:69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/tracks/69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/audio-analysis/69w5X6uTrOaWM32IetSzvO,187342,4
0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,audio_features,2NcQic8JxdjAlAHuNbOIRE,spotify:track:2NcQic8JxdjAlAHuNbOIRE,https://api.spotify.com/v1/tracks/2NcQic8JxdjAlAHuNbOIRE,https://api.spotify.com/v1/audio-analysis/2NcQic8JxdjAlAHuNbOIRE,140242,3
0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,audio_features,0rzaRSujxA0bKyjJl6vHYq,spotify:track:0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/tracks/0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/audio-analysis/0rzaRSujxA0bKyjJl6vHYq,218577,4
0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029,audio_features,6qj02zSeEJGWZ4c0dn5QzJ,spotify:track:6qj02zSeEJGWZ4c0dn5QzJ,https://api.spotify.com/v1/tracks/6qj02zSeEJGWZ4c0dn5QzJ,https://api.spotify.com/v1/audio-analysis/6qj02zSeEJGWZ4c0dn5QzJ,194544,4
0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,audio_features,1mw0RgNXIpYRyyCdBQbLgA,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/tracks/1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/audio-analysis/1mw0RgNXIpYRyyCdBQbLgA,191638,4
0.581,0.459,1,-6.198,1,0.0287,0.237,0.0,0.107,0.277,131.005,audio_features,5vRyUFYviYRSnCcEgeYIz1,spotify:track:5vRyUFYviYRSnCcEgeYIz1,https://api.spotify.com/v1/tracks/5vRyUFYviYRSnCcEgeYIz1,https://api.spotify.com/v1/audio-analysis/5vRyUFYviYRSnCcEgeYIz1,229933,4
0.589,0.277,1,-9.392,1,0.028,0.082,0.000803,0.0683,0.273,131.05,audio_features,4tVt0rbTPfGrtWRBvOGg1n,spotify:track:4tVt0rbTPfGrtWRBvOGg1n,https://api.spotify.com/v1/tracks/4tVt0rbTPfGrtWRBvOGg1n,https://api.spotify.com/v1/audio-analysis/4tVt0rbTPfGrtWRBvOGg1n,242147,4
0.588,0.226,1,-9.362,1,0.0359,0.837,0.0,0.11,0.187,130.704,audio_features,3qkntUUhwfIrQgXyzBV6xn,spotify:track:3qkntUUhwfIrQgXyzBV6xn,https://api.spotify.com/v1/tracks/3qkntUUhwfIrQgXyzBV6xn,https://api.spotify.com/v1/audio-analysis/3qkntUUhwfIrQgXyzBV6xn,223798,4
0.42,0.867,9,-5.397,1,0.0853,0.0115,0.0,0.0851,0.63,78.814,audio_features,5UcphALlWd7sBBySclJvAi,spotify:track:5UcphALlWd7sBBySclJvAi,https://api.spotify.com/v1/tracks/5UcphALlWd7sBBySclJvAi,https://api.spotify.com/v1/audio-analysis/5UcphALlWd7sBBySclJvAi,194907,4
0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4
0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,audio_features,4jAIqgrPjKLTY9Gbez25Qb,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/tracks/4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/audio-analysis/4jAIqgrPjKLTY9Gbez25Qb,172213,4
0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,audio_features,2IOFZdYYkFxEHVz1w34PoL,spotify:track:2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/tracks/2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/audio-analysis/2IOFZdYYkFxEHVz1w34PoL,259187,4
0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,audio_features,5JiH89mHrv9oWHlD0T326z,spotify:track:5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/tracks/5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/audio-analysis/5JiH89mHrv9oWHlD0T326z,192080,4
0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,audio_features,6SQLk9HSNketfgs2AyIiMs,spotify:track:6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/tracks/6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/audio-analysis/6SQLk9HSNketfgs2AyIiMs,362653,3
0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,audio_features,6iYMfxznTBlcVOgRHab2W0,spotify:track:6iYMfxznTBlcVOgRHab2W0,https://api.spotify.com/v1/tracks/6iYMfxznTBlcVOgRHab2W0,https://api.spotify.com/v1/audio-analysis/6iYMfxznTBlcVOgRHab2W0,221827,4
0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,audio_features,5IhzJOXNE7ki0IIJbZbnGq,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/tracks/5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/audio-analysis/5IhzJOXNE7ki0IIJbZbnGq,189787,4
0.653,0.869,5,-3.725,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017,audio_features,03mMSLEJCPoGJwQhHpN5y0,spotify:track:03mMSLEJCPoGJwQhHpN5y0,https://api.spotify.com/v1/tracks/03mMSLEJCPoGJwQhHpN5y0,https://api.spotify.com/v1/audio-analysis/03mMSLEJCPoGJwQhHpN5y0,197347,4
0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
0.973,0.692,6,-8.388,0,0.355,0.0546,0.0,0.0697,0.808,109.005,audio_features,3vTkQnVdW1EcztpX5yfHsE,spotify:track:3vTkQnVdW1EcztpX5yfHsE,https://api.spotify.com/v1/tracks/3vTkQnVdW1EcztpX5yfHsE,https://api.spotify.com/v1/audio-analysis/3vTkQnVdW1EcztpX5yfHsE,176327,4
0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,audio_features,4u9Y4Z9i9VaAbBK7rW1Rha,spotify:track:4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/tracks/4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/audio-analysis/4u9Y4Z9i9VaAbBK7rW1Rha,227200,4
0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4
0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,audio_features,3Dwq1oiOFys6Sxr5SslmXw,spotify:track:3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/tracks/3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/audio-analysis/3Dwq1oiOFys6Sxr5SslmXw,189613,4
0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,audio_features,4B1rpPmQXwj78wk6aIGwwU,spotify:track:4B1rpPmQXwj78wk6aIGwwU,https://api.spotify.com/v1/tracks/4B1rpPmQXwj78wk6aIGwwU,https://api.spotify.com/v1/audio-analysis/4B1rpPmQXwj78wk6aIGwwU,229813,4
0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,audio_features,5kRPPEWFJIMox5qIkQkiz5,spotify:track:5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,224867,4
0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,audio_features,5Lbsc65org0b85kNsPkluY,spotify:track:5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/tracks/5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/audio-analysis/5Lbsc65org0b85kNsPkluY,291080,4
0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,audio_features,33SNO8AaciGbNaQFkxvPrW,spotify:track:33SNO8AaciGbNaQFkxvPrW,https://api.spotify.com/v1/tracks/33SNO8AaciGbNaQFkxvPrW,https://api.spotify.com/v1/audio-analysis/33SNO8AaciGbNaQFkxvPrW,176387,4
0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.383,127.964,audio_features,5LABCxgmP7DATATIJXOh6n,spotify:track:5LABCxgmP7DATATIJXOh6n,https://api.spotify.com/v1/tracks/5LABCxgmP7DATATIJXOh6n,https://api.spotify.com/v1/audio-analysis/5LABCxgmP7DATATIJXOh6n,253387,5
0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,audio_features,33bURv895AN4FkBvgFo2dx,spotify:track:33bURv895AN4FkBvgFo2dx,https://api.spotify.com/v1/tracks/33bURv895AN4FkBvgFo2dx,https://api.spotify.com/v1/audio-analysis/33bURv895AN4FkBvgFo2dx,278800,4
0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,audio_features,1IF5UcqRO42D12vYwceOY6,spotify:track:1IF5UcqRO42D12vYwceOY6,https://api.spotify.com/v1/tracks/1IF5UcqRO42D12vYwceOY6,https://api.spotify.com/v1/audio-analysis/1IF5UcqRO42D12vYwceOY6,211960,4
0.645,0.827,1,-4.528,1,0.255,0.165,0.0,0.44,0.811,140.245,audio_features,75B9CAbXJgMmwrT6aFTgpv,spotify:track:75B9CAbXJgMmwrT6aFTgpv,https://api.spotify.com/v1/tracks/75B9CAbXJgMmwrT6aFTgpv,https://api.spotify.com/v1/audio-analysis/75B9CAbXJgMmwrT6aFTgpv,124714,4
0.723,0.601,11,-7.085,0,0.0337,0.00534,1.74e-06,0.162,0.718,124.01,audio_features,0kThmY7A0ynir2qLWFFhrY,spotify:track:0kThmY7A0ynir2qLWFFhrY,https://api.spotify.com/v1/tracks/0kThmY7A0ynir2qLWFFhrY,https://api.spotify.com/v1/audio-analysis/0kThmY7A0ynir2qLWFFhrY,223814,4
0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,audio_features,0qvzXomUDJVaUboy2wMfiS,spotify:track:0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS,232852,4
0.716,0.555,9,-7.57,1,0.0371,0.0372,0.0,0.105,0.483,93.973,audio_features,65wnZsZLKJimfK1cTFOfa1,spotify:track:65wnZsZLKJimfK1cTFOfa1,https://api.spotify.com/v1/tracks/65wnZsZLKJimfK1cTFOfa1,https://api.spotify.com/v1/audio-analysis/65wnZsZLKJimfK1cTFOfa1,185281,4
0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4
0.443,0.533,0,-6.548,1,0.0396,0.371,0.0,0.128,0.201,77.344,audio_features,39jXnbACjiaiTwwhsr5sY5,spotify:track:39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/tracks/39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/audio-analysis/39jXnbACjiaiTwwhsr5sY5,223044,4
0.431,0.423,4,-8.623,1,0.0349,0.122,3.45e-06,0.0889,0.291,176.858,audio_features,1hJ6KojJObbRvjuVj8Ezya,spotify:track:1hJ6KojJObbRvjuVj8Ezya,https://api.spotify.com/v1/tracks/1hJ6KojJObbRvjuVj8Ezya,https://api.spotify.com/v1/audio-analysis/1hJ6KojJObbRvjuVj8Ezya,214525,3
0.709,0.672,1,-7.991,1,0.034,0.306,0.0,0.117,0.818,126.974,audio_features,4WZT0Mi3tD0XrYRkkDlxNN,spotify:track:4WZT0Mi3tD0XrYRkkDlxNN,https://api.spotify.com/v1/tracks/4WZT0Mi3tD0XrYRkkDlxNN,https://api.spotify.com/v1/audio-analysis/4WZT0Mi3tD0XrYRkkDlxNN,242792,4
0.263,0.307,3,-9.724,1,0.0295,0.71,7.48e-06,0.337,0.239,182.084,audio_features,5BpmwiKR6ns1EtfCQRpNUc,spotify:track:5BpmwiKR6ns1EtfCQRpNUc,https://api.spotify.com/v1/tracks/5BpmwiKR6ns1EtfCQRpNUc,https://api.spotify.com/v1/audio-analysis/5BpmwiKR6ns1EtfCQRpNUc,258025,3
0.598,0.478,6,-11.304,1,0.0314,0.259,0.000321,0.0994,0.255,140.012,audio_features,7JyZzz4rMPMWMsb27vArSN,spotify:track:7JyZzz4rMPMWMsb27vArSN,https://api.spotify.com/v1/tracks/7JyZzz4rMPMWMsb27vArSN,https://api.spotify.com/v1/audio-analysis/7JyZzz4rMPMWMsb27vArSN,206362,4
0.564,0.483,0,-8.105,1,0.0257,0.0654,3.17e-06,0.324,0.596,153.985,audio_features,69GWewQgiJozsgSb9dDEgY,spotify:track:69GWewQgiJozsgSb9dDEgY,https://api.spotify.com/v1/tracks/69GWewQgiJozsgSb9dDEgY,https://api.spotify.com/v1/audio-analysis/69GWewQgiJozsgSb9dDEgY,184951,4
0.206,0.663,7,-6.365,1,0.0405,0.000238,0.0,0.124,0.176,185.387,audio_features,2JL820UpxG8mLGWt1jjNRx,spotify:track:2JL820UpxG8mLGWt1jjNRx,https://api.spotify.com/v1/tracks/2JL820UpxG8mLGWt1jjNRx,https://api.spotify.com/v1/audio-analysis/2JL820UpxG8mLGWt1jjNRx,240682,3
0.575,0.609,2,-7.434,1,0.0301,0.00989,0.0,0.125,0.37,139.961,audio_features,6aGwF9D2BqmcSzF0JpfzJu,spotify:track:6aGwF9D2BqmcSzF0JpfzJu,https://api.spotify.com/v1/tracks/6aGwF9D2BqmcSzF0JpfzJu,https://api.spotify.com/v1/audio-analysis/6aGwF9D2BqmcSzF0JpfzJu,218396,4
0.564,0.834,7,-5.277,1,0.0394,0.00074,0.0,0.0808,0.639,135.005,audio_features,2wulDoMWELRDOBbTkVoDH3,spotify:track:2wulDoMWELRDOBbTkVoDH3,https://api.spotify.com/v1/tracks/2wulDoMWELRDOBbTkVoDH3,https://api.spotify.com/v1/audio-analysis/2wulDoMWELRDOBbTkVoDH3,200627,4
0.814,0.295,2,-5.086,1,0.0338,0.443,0.0,0.113,0.575,125.025,audio_features,1LmwMw97uG572wZ3hohkNt,spotify:track:1LmwMw97uG572wZ3hohkNt,https://api.spotify.com/v1/tracks/1LmwMw97uG572wZ3hohkNt,https://api.spotify.com/v1/audio-analysis/1LmwMw97uG572wZ3hohkNt,182005,4
0.602,0.59,10,-8.046,1,0.0553,0.199,0.0,0.107,0.62,154.426,audio_features,0SeH1buEKkuIYd1NUDCafr,spotify:track:0SeH1buEKkuIYd1NUDCafr,https://api.spotify.com/v1/tracks/0SeH1buEKkuIYd1NUDCafr,https://api.spotify.com/v1/audio-analysis/0SeH1buEKkuIYd1NUDCafr,227120,4
0.641,0.697,10,-6.136,1,0.0498,0.529,0.0,0.157,0.883,154.489,audio_features,1vqjVMaT2oMKvCrbr4ygwa,spotify:track:1vqjVMaT2oMKvCrbr4ygwa,https://api.spotify.com/v1/tracks/1vqjVMaT2oMKvCrbr4ygwa,https://api.spotify.com/v1/audio-analysis/1vqjVMaT2oMKvCrbr4ygwa,226773,4
0.682,0.49,3,-8.158,1,0.0303,0.88,0.0,0.113,0.627,119.924,audio_features,7aee6sIrFxp6ohSIq3TmHd,spotify:track:7aee6sIrFxp6ohSIq3TmHd,https://api.spotify.com/v1/tracks/7aee6sIrFxp6ohSIq3TmHd,https://api.spotify.com/v1/audio-analysis/7aee6sIrFxp6ohSIq3TmHd,221051,4
0.706,0.419,2,-6.5,1,0.0336,0.542,0.0,0.0987,0.27,100.049,audio_features,57pH0Ft6HgmoDSutPjO4Zm,spotify:track:57pH0Ft6HgmoDSutPjO4Zm,https://api.spotify.com/v1/tracks/57pH0Ft6HgmoDSutPjO4Zm,https://api.spotify.com/v1/audio-analysis/57pH0Ft6HgmoDSutPjO4Zm,232027,4
